,Delta_C1,Delta_C2,Delta_C3,Delta_C4
294,301229.4220357427,301001.15624078625,300481.6103664223,305462.5645538062
295,310004.9005113893,309716.2735819805,310531.8792115622,311512.466334293
296,257320.09601793764,257116.1223821056,258959.3090240991,254386.76197114208
298,221.03691340090464,224.2247521826044,239.7693587305189,11.089844483387632
299,271.32893955055425,299.6382529183904,335.07858140963174,83.90368419778484
300,656.7463486144344,604.3238200704795,687.8544447388246,193.74960257260017
301,454.1394111109645,361.7056481220049,461.28765288295807,639.3258361746161
302,974.777041537004,998.9730476783582,1097.5500731013608,682.3169051625323
303,971.6361178903012,962.204573374288,1042.823774000179,972.5916499149528
304,1656.2619015504986,1577.5084540933813,1728.4642664405492,1347.5392590494946
305,2270.029994355045,2113.7835869283226,2302.759941098617,1777.2964702086465
306,1860.0770968813536,1786.4449346741244,1871.836111592807,2416.8440498556342
307,5561.840746971689,5619.648151240545,5602.742302299464,3856.925755988285
308,3641.769726743531,3670.5863098489526,3872.758101922108,3554.0211866063364
309,6384.583145435452,6250.846579275787,6450.535212228961,5550.329091103157
310,4576.024645233892,4576.4779974582025,4655.385086880451,5000.870781504641
311,5563.970822522814,5334.973962535311,5278.836770978023,5908.3584493503495
312,8420.655707341344,8854.969189818188,9042.475699833094,6555.212888016164
313,8260.739731992482,8110.683676999655,8480.789155028764,7733.239115395763
314,10534.258664570683,10493.53776157681,10807.712276798897,8837.88198360564
315,10685.945472025354,10769.412815161988,10960.192477243812,9696.4166131122
317,70033.08879532976,81727.28413632429,77744.96547164087,14648.640217278746
